2016/09/09 22:25:17 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:26:15 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:27:18 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:27:43 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:32:24 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:34:50 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:40:26 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:40:41 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:42:42 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/09 22:44:41 [achievement.go:1060][I] 127.0.0.1 上传成果文件
2016/09/11 21:10:00 [achievement.go:1475][I] 127.0.0.1 上传成果文件
2016/09/11 22:10:19 [achievement.go:1475][I] 127.0.0.1 上传成果文件
2016/09/11 22:11:25 [achievement.go:1475][I] 127.0.0.1 上传成果文件
2016/09/13 21:43:58 [achievement.go:1479][I] 127.0.0.1 上传成果文件
2016/09/13 22:17:02 [achievement.go:1479][I] 127.0.0.1 上传成果文件
2016/09/15 08:23:45 [achievement.go:2127][I] 127.0.0.1 修改ratio1
2016/09/15 08:23:57 [achievement.go:2127][I] 127.0.0.1 修改ratio2
2016/09/15 08:24:12 [achievement.go:2127][I] 127.0.0.1 修改ratio3
2016/09/15 08:24:28 [achievement.go:2127][I] 127.0.0.1 修改ratio4
2016/09/15 08:24:38 [achievement.go:2127][I] 127.0.0.1 修改ratio5
2016/09/15 08:24:44 [achievement.go:2127][I] 127.0.0.1 修改ratio6
2016/09/15 23:23:30 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录67
2016/09/15 23:24:33 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录68
2016/09/15 23:34:25 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录67
2016/09/15 23:34:36 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录67
2016/09/15 23:34:40 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录68
2016/09/15 23:35:17 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录67
2016/09/15 23:38:16 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录67
2016/09/15 23:41:09 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录67
2016/09/15 23:41:17 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录95
2016/09/15 23:41:28 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录95
2016/09/15 23:41:36 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录95
2016/09/15 23:41:42 [achievement.go:1755][I] 127.0.0.1 修改保存设计记录69
